[x^4 + 0*x^2*z^2 + 1*x*z^3 - y^3*z + 1*z^4]
192317,0,31827,0
192319,128,-35418,53258
192323,0,62402,0
192341,0,36814,0
192343,332,20181,45390
192347,0,-39925,0
192373,440,-73020,75959
192377,0,-56664,0
192383,0,-35259,0
192391,-605,27372,-46095
192407,0,65957,0
192431,0,10749,0
192461,0,3951,0
192463,-741,22993,5216
192497,0,94042,0
192499,362,-45922,-31435
192529,-180,51270,-8875
192539,0,-80866,0
192547,771,65949,-64260
192553,-169,-12179,79859
192557,0,-34655,0
192571,-361,64708,-43382
192581,0,5263,0
192583,-376,59671,53928
192587,0,-74299,0
192601,156,3252,-69266
192611,0,-19846,0
192613,-1151,-62633,-28700
192617,0,54370,0
192629,0,91595,0
192631,-267,-70587,2760
192637,225,13807,-46936
192667,-807,-34567,-46619
192677,0,-1525,0
192697,342,2743,-33713
192737,0,-21657,0
192743,0,90889,0
192749,0,-54035,0
192757,-469,63013,-79557
192767,0,45446,0
192781,-117,-84384,-93410
192791,0,-39516,0
192799,1446,-59010,78286
192811,-400,47809,-34017
192817,-768,-87039,72725
192833,0,-83237,0
192847,-722,-39559,27237
192853,151,-55062,-48790
192859,790,70797,-57945
192877,254,-75228,-60535
192883,-473,-57910,96042
192887,0,36745,0
192889,-711,76662,57916
192917,0,71121,0
192923,0,-16831,0
192931,-190,81681,84126
192949,889,53960,-66940
192961,433,31131,-33080
192971,0,11649,0
192977,0,-35212,0
192979,477,-43615,-43525
192991,132,58147,-45191
193003,1232,-37544,-56401
193009,-320,51560,71261
193013,0,27931,0
193031,0,13208,0
193043,0,-36131,0
193051,-63,55881,-33903
193057,445,-91854,77054
193073,0,-31581,0
193093,-4,-32054,-49673
193133,0,-4730,0
193139,0,93202,0
193147,-175,60339,-55112
193153,323,67312,-33187
193163,0,-75027,0
193181,0,-78177,0
193183,-304,30468,2276
193189,-428,17204,-71328
193201,314,-72331,74734
193243,870,58491,55366
193247,0,-82954,0
193261,-186,-55785,54766
193283,0,79581,0
193301,0,-79655,0
193327,1095,-61083,-8889
193337,0,-72354,0
193357,27,68094,67000
193367,0,51074,0
193373,0,60114,0
193379,0,-43073,0
193381,-1024,-49576,-75663
193387,468,84906,-85540
193393,814,-53135,-15933
193423,-393,-41604,-35962
193433,0,41293,0
193441,519,-88129,61136
193447,315,91366,-48100
193451,0,28946,0
193463,0,86217,0
193469,0,43389,0
193493,0,14313,0
193507,-1529,-3433,-78346
193513,-26,88203,45989
193541,0,-32082,0
193549,1257,-55511,64513
193559,0,-57,0
193573,120,23027,-83996
193577,0,94053,0
193597,161,41134,96512
193601,0,-38414,0
193603,179,-41270,11180
193607,0,38249,0
193619,0,-27405,0
193649,0,48095,0
193663,51,-90670,-81931
193679,0,-79448,0
193703,0,87274,0
193723,-486,-37285,56049
193727,0,2717,0
193741,-659,69617,77678
193751,0,11721,0
193757,0,-25896,0
193763,0,-94690,0
193771,-690,88146,48666
193789,90,92953,92091
193793,0,-54677,0
193799,0,11490,0
193811,0,23798,0
193813,-688,-71419,-49932
193841,0,-51392,0
193847,0,-85855,0
193859,0,35675,0
193861,-890,7199,54328
193871,0,39973,0
193873,-257,228,-6851
193877,0,-34887,0
193883,0,66652,0
193891,-337,-39054,-76961
193937,0,45898,0
193939,-1172,90172,46304
193943,0,-6187,0
193951,-204,44219,20462
193957,-164,17287,19116
193979,0,91493,0
193993,-1019,76619,95824
194003,0,-44832,0
194017,514,34743,-2634
194027,0,17873,0
194057,0,8717,0
194069,0,-21218,0
194071,-336,96964,-58581
194083,-1148,-85485,77397
194087,0,-4977,0
194093,0,-14151,0
194101,177,-54645,29711
194113,68,-11052,57409
194119,-85,80956,71704
194141,0,40243,0
194149,408,10586,71124
194167,441,47990,1736
194179,566,-3805,22512
194197,-204,81533,88789
194203,177,-15900,28133
194239,-391,-17096,94592
194263,1092,-66437,-13505
194267,0,-54294,0
194269,466,-10723,87504
194309,0,7195,0
194323,269,18361,48359
194353,-192,-49596,24907
194371,-418,86353,-50918
194377,-1095,-3910,-70053
194413,-803,-71536,20705
194431,-1112,7229,28534
194443,-605,-38824,33570
194471,0,-81290,0
194479,1341,-6304,89263
194483,0,49627,0
194507,0,-60454,0
194521,630,-92154,-96519
194527,-653,59398,23209
194543,0,-30835,0
194569,-420,23863,-69052
194581,355,91118,-31846
194591,0,89346,0
194609,0,-15971,0
194647,-1467,-528,-49022
194653,-429,42292,53034
194659,990,94090,70546
194671,-323,-28288,-26526
194681,0,-54960,0
194683,68,-86927,86733
194687,0,-57899,0
194707,-315,-93103,-38844
194713,-245,-66514,-63789
194717,0,76441,0
194723,0,20690,0
194729,0,24679,0
194749,-582,-23768,-82401
194767,775,-38642,14617
194771,0,38218,0
194809,669,-72309,18747
194813,0,37078,0
194819,0,26192,0
194827,-151,73957,-67102
194839,578,92659,30762
194861,0,-61705,0
194863,-339,-45231,32614
194867,0,68306,0
194869,1016,3093,-57098
194891,0,-24132,0
194899,-1389,88705,60989
194911,236,-50878,63953
194917,685,-18868,-69979
194933,0,-67771,0
194963,0,26013,0
194977,-577,-76705,34227
194981,0,-31192,0
194989,560,37429,1349
195023,0,83301,0
195029,0,31863,0
195043,-811,-50693,-41338
195047,0,-79895,0
195049,778,76233,86242
195053,0,-73407,0
195071,0,-24530,0
195077,0,-13860,0
195089,0,-62631,0
195103,363,-78144,93450
195121,167,-74174,56710
195127,428,45549,-44503
195131,0,-63531,0
195137,0,-32528,0
195157,539,-6073,-59077
195161,0,87964,0
195163,341,72787,-85282
195193,-175,86868,-12215
195197,0,-13960,0
195203,0,-32358,0
195229,-159,44323,-39102
195241,575,60059,-64552
195253,755,6722,59134
195259,-633,64807,30525
195271,748,87901,29599
195277,-243,97159,61799
195281,0,-53534,0
195311,0,58422,0
195319,191,-60051,96323
195329,0,51513,0
195341,0,2026,0
195343,-1334,-49125,-80152
195353,0,80247,0
195359,0,24355,0
195389,0,73670,0
195401,0,-13754,0
195407,0,10739,0
195413,0,-42073,0
195427,1280,-4955,-40712
195443,0,-34641,0
195457,487,-33348,17249
195469,774,56308,-23973
195479,0,15696,0
195493,52,-70285,30499
195497,0,-91000,0
195511,320,-82279,148
195527,0,-23023,0
195539,0,36893,0
195541,-474,63310,-84701
195581,0,-90580,0
195593,0,59240,0
195599,0,36326,0
195659,0,-42117,0
195677,0,-71864,0
195691,24,27521,-77786
195697,-763,73653,-43952
195709,19,3047,-65416
195731,0,-84962,0
195733,32,4655,-10541
195737,0,45381,0
195739,-1105,-82087,-84218
195743,0,25388,0
195751,309,-6627,73300
195761,0,-76033,0
195781,-414,-88422,-54118
195787,530,44560,78563
195791,0,-71649,0
195809,0,-39573,0
195817,439,60528,34743
195863,0,-77479,0
195869,0,78864,0
195883,152,-96679,7367
195887,0,26001,0
195893,0,-1800,0
195907,1220,37647,50989
195913,-225,-88477,20953
195919,274,-85307,-26132
195929,0,54809,0
195931,-644,-56376,35704
195967,-408,-52404,60983
195971,0,-40670,0
195973,944,-46405,-24946
195977,0,-81718,0
195991,-844,-22957,51696
195997,-1162,64978,18498
196003,-697,95106,-95473
196033,393,27979,-39193
196039,111,9113,736
196043,0,-92240,0
196051,-801,-36850,-89421
196073,0,-27798,0
196081,228,-56965,35262
196087,-229,-50962,20145
196111,637,-24861,-89400
196117,46,37011,30792
196139,0,-19548,0
196159,-1050,-24982,76559
196169,0,96111,0
196171,882,60969,22347
196177,-906,-1388,63540
196181,0,-77004,0
196187,0,-27755,0
196193,0,85109,0
196201,-1007,-43816,-11525
196247,0,-40772,0
196271,0,18563,0
196277,0,7912,0
196279,438,3517,49966
196291,746,10369,-16850
196303,451,29143,-74274
196307,0,61236,0
196331,0,-35462,0
196337,0,-96793,0
196379,0,27658,0
196387,900,80964,-92892
196429,45,-62766,-11692
196439,0,89690,0
196453,680,-680,-90600
196459,1226,-22505,45073
196477,189,-56094,-28675
196499,0,-23132,0
196501,582,-40843,25155
196519,-9,17186,-31416
196523,0,57438,0
196541,0,-33610,0
196543,834,7281,58645
196549,484,57822,36968
196561,-397,34667,-46050
196579,-669,31555,-25680
196583,0,71946,0
196597,436,88927,-27351
196613,0,91889,0
196643,0,-15645,0
196657,812,-75645,-52963
196661,0,7839,0
196663,779,-88703,8420
196681,-295,9139,22414
196687,1129,-17505,-10239
196699,714,57793,30905
196709,0,84143,0
196717,554,-63421,-65579
196727,0,-24577,0
196739,0,-65655,0
196751,0,-93170,0
196769,0,-1088,0
196771,-222,84228,93692
196799,0,30102,0
196817,0,-13602,0
196831,940,48743,-22359
196837,-955,26023,-82132
196853,0,-77920,0
196871,0,16194,0
196873,-529,22119,95332
196879,-217,79743,16563
196901,0,23725,0
196907,0,18893,0
196919,0,49642,0
196927,-433,60109,85684
196961,0,51243,0
196991,0,-16434,0
196993,-1060,26638,91357
197003,0,23246,0
197009,0,-14050,0
197023,-525,-55001,-22345
197033,0,48712,0
197059,-332,66308,-63443
197063,0,-3088,0
197077,32,59292,50817
197083,64,-53135,-89367
197089,782,-92801,-11466
197101,-279,-19848,-25056
197117,0,-41020,0
197123,0,23048,0
197137,1415,51836,-49958
197147,0,-27993,0
197159,0,79426,0
197161,278,13471,65040
197203,1571,2838,41578
197207,0,-48470,0
197221,-1157,14184,-92065
197233,606,-19232,68698
197243,0,-31727,0
197257,317,-97998,96871
197261,0,56787,0
197269,279,25931,20389
197273,0,-30481,0
197279,0,-59865,0
197293,-790,-92196,44963
197297,0,1120,0
197299,423,-64789,-30525
197311,941,68541,-64133
197339,0,48367,0
197341,-199,67511,-26423
197347,177,21257,25016
197359,1291,59908,-58428
197369,0,-18219,0
197371,-276,-31692,51415
197381,0,88498,0
197383,-489,22459,-70459
197389,30,81971,31111
197419,1162,34534,5996
197423,0,88934,0
197441,0,10381,0
197453,0,71633,0
197479,-1507,22533,65188
197507,0,46574,0
197521,1549,95612,-36220
197539,-796,41614,52187
197551,435,-11035,69819
197567,0,-60087,0
197569,-232,-75221,-94305
197573,0,81252,0
197597,0,-19991,0
197599,-1012,45569,-78786
197609,0,-20847,0
197621,0,-68648,0
197641,981,71681,74775
197647,-280,-80863,-95029
197651,0,-67242,0
197677,-293,46449,-98259
197683,428,42672,70294
197689,663,91034,53556
197699,0,75317,0
197711,0,-30584,0
197713,-50,45866,63875
197741,0,65175,0
197753,0,-97790,0
197759,0,74601,0
197767,541,-32778,78600
197773,-105,20083,-58334
197779,-431,46885,-68609
197803,677,31411,51267
197807,0,-2758,0
197831,0,-83809,0
197837,0,-52977,0
197887,-190,42522,19889
197891,0,94294,0
197893,-93,31096,87422
197909,0,56861,0
197921,0,-17216,0
197927,0,17194,0
197933,0,-12187,0
197947,-403,18417,77104
197957,0,-80283,0
197959,-87,-63867,-32766
197963,0,-97553,0
197969,0,12698,0
197971,350,22931,82988
198013,251,-64099,-82656
198017,0,7236,0
198031,637,-20736,-39163
198043,1728,-51488,62690
198047,0,55062,0
198073,-124,59408,93153
198083,0,19347,0
198091,-590,-69821,85268
198097,-427,-7564,8623
198109,400,78920,-79560
198127,519,34825,-43127
198139,140,24521,-16630
198173,0,-19801,0
198179,0,38540,0
198193,-159,74238,-55805
198197,0,74886,0
198221,0,-2720,0
198223,543,-25932,-91120
198241,286,95589,-92476
198251,0,-50138,0
198257,0,19467,0
198259,185,-50186,23783
198277,171,58239,93190
198281,0,6814,0
198301,527,-51465,-70782
198313,500,60757,36108
198323,0,-36859,0
198337,832,-8951,74820
198347,0,30518,0
198349,77,54642,-72543
198377,0,-88990,0
198391,-137,-94654,-17930
198397,129,74023,49926
198409,131,-4919,31600
198413,0,98828,0
198427,281,-80001,-14353
198437,0,54815,0
198439,1170,29924,66234
198461,0,63682,0
198463,-624,94939,73759
198469,-1570,-46840,53664
198479,0,-75158,0
198491,0,-31934,0
198503,0,97327,0
198529,414,-77906,43805
198533,0,-63323,0
198553,433,-76523,83099
198571,-100,88084,-42745
198589,-787,-52573,92769
198593,0,28862,0
198599,0,43274,0
198613,-321,30652,-38571
198623,0,6567,0
198637,-819,58918,11170
198641,0,-10609,0
198647,0,1780,0
198659,0,-76728,0
198673,362,31342,1380
198689,0,-77200,0
198701,0,-87896,0
198719,0,-35847,0
198733,151,16509,34722
198761,0,-14124,0
198769,222,7693,92840
198811,-151,-3378,46625
198817,450,-5792,-29689
198823,-927,-78313,50664
198827,0,2997,0
198829,984,34619,-48649
198833,0,69716,0
198839,0,80461,0
198841,-1010,-4950,85432
198851,0,-93432,0
198859,650,7564,20913
198899,0,5788,0
198901,60,12721,-82075
198929,0,51055,0
198937,993,-53122,31428
198941,0,16525,0
198943,-522,-5797,-97134
198953,0,85078,0
198959,0,-65984,0
198967,-79,61343,39895
198971,0,7627,0
198977,0,-69464,0
198997,-1255,42247,97782
199021,-18,94297,-50524
199033,799,35612,7329
199037,0,-80013,0
199039,176,85699,50283
199049,0,91656,0
199081,384,15367,6853
199103,0,4401,0
199109,0,89129,0
199151,0,75489,0
199153,-239,26953,-61169
199181,0,77288,0
199193,0,98245,0
199207,-446,-7360,-74094
199211,0,-39633,0
199247,0,4095,0
199261,1208,-49379,-66812
199267,683,50313,-54887
199289,0,7497,0
199313,0,61310,0
199321,-1386,15997,56744
199337,0,-5330,0
199343,0,-82796,0
199357,-179,-3398,30435
199373,0,46215,0
199379,0,-20221,0
199399,564,21203,-92763
199403,0,-1956,0
199411,-54,-96720,4081
199417,-657,9916,-70092
199429,311,-56929,44183
199447,150,55470,-51899
199453,-98,-37666,-32729
199457,0,-25992,0
199483,-1039,-65548,-33360
199487,0,-38204,0
199489,-1100,4487,43801
199499,0,35061,0
199501,-69,-53540,59448
199523,0,-56264,0
199559,0,-75597,0
199567,569,-50074,-8535
199583,0,21345,0
199601,0,72556,0
199603,171,-82080,80508
199621,-211,72373,-63330
199637,0,95217,0
199657,283,-14533,-29161
199669,-792,-11286,-17688
199673,0,-16373,0
199679,0,40821,0
199687,77,85874,82412
199697,0,91816,0
199721,0,-76982,0
199729,-961,-82560,-51000
199739,0,81783,0
199741,269,2341,74743
199751,0,-76049,0
199753,-56,-82132,-11170
199777,953,-13952,24653
199783,-187,-10258,55695
199799,0,-12930,0
199807,-280,14323,75127
199811,0,72597,0
199813,-1314,-82357,22409
199819,598,-45011,42470
199831,1171,89632,21291
199853,0,-76874,0
199873,-702,-72559,7852
199877,0,-81065,0
199889,0,73857,0
199909,214,-89885,10809
199921,38,57789,94148
199931,0,19537,0
199933,485,-35571,62433
199961,0,-48074,0
199967,0,51959,0
199999,1863,86572,-76550
200003,0,-95873,0
200009,0,63362,0
200017,-1095,73155,46644
200023,-509,-87052,-29846
200029,-802,-52147,-67195
200033,0,70554,0
200041,-29,-41458,98372
200063,0,-5636,0
200087,0,-59386,0
200117,0,-31044,0
200131,444,-27709,58563
200153,0,-34175,0
200159,0,-37513,0
200171,0,75381,0
200177,0,-99569,0
200183,0,-18726,0
200191,-57,-85008,-2134
200201,0,13743,0
200227,702,-79149,-54371
200231,0,-47957,0
200237,0,-22473,0
200257,-1357,31911,78332
200273,0,-93266,0
200293,492,20319,83368
200297,0,70388,0
200323,734,32809,35908
200329,744,-29340,-14166
200341,554,-30054,-99599
200351,0,74603,0
200357,0,-70814,0
200363,0,-69930,0
200371,437,47902,-78111
200381,0,13641,0
200383,-694,43789,-25721
200401,-156,-92185,-85385
200407,-401,-47645,-36898
200437,-933,-4382,81480
200443,330,51456,46896
200461,-892,-70471,6298
200467,458,-6038,-15452
200483,0,-88469,0
200513,0,-52508,0
200569,-457,86705,74478
200573,0,67833,0
200579,0,-27302,0
200587,549,94932,65339
200591,0,6009,0
200597,0,95853,0
200609,0,67762,0
200639,0,4932,0
200657,0,74276,0
200671,736,71856,-22940
200689,-429,-63971,-35609
200699,0,47147,0
200713,1342,22179,89367
200723,0,-11041,0
200731,-634,99177,59215
200771,0,21537,0
200779,-67,-4716,32798
200789,0,-9715,0
200797,18,-81990,75224
200807,0,-82694,0
200843,0,-84934,0
200861,0,10870,0
200867,0,-80618,0
200869,-387,-1951,6971
200881,-420,-73910,-34380
200891,0,2268,0
200899,-242,-53694,62977
200903,0,87206,0
200909,0,38113,0
200927,0,-31675,0
200929,151,25622,-76175
200971,539,-100200,-27682
200983,-508,-82249,-72190
200987,0,-28731,0
200989,-221,-61068,-53965
201007,615,-11984,34469
201011,0,-32446,0
201031,775,-37708,-66027
201037,-232,-22990,-48837
201049,-863,10454,-14858
201073,411,-51454,19663
201101,0,68780,0
201107,0,28799,0
201119,0,-28972,0
201121,656,98539,97799
201139,655,18099,-43974
201151,-820,34199,2085
201163,-223,35676,2593
201167,0,-82659,0
201193,379,30584,54031
201203,0,59822,0
201209,0,87246,0
201211,-594,3259,-10453
201233,0,-39617,0
201247,-1359,34892,-90176
201251,0,-29426,0
201281,0,-49010,0
201287,0,89886,0
201307,-660,-60350,24541
201329,0,5899,0
201337,-133,-82271,-45048
201359,0,-24368,0
201389,0,-41513,0
201401,0,-36261,0
201403,263,73110,-88826
201413,0,56397,0
201437,0,11749,0
201449,0,81503,0
201451,965,-97106,50096
201473,0,-24103,0
201491,0,-48178,0
201493,714,55083,42484
201497,0,15701,0
201499,244,-47946,-51262
201511,95,58790,78717
201517,267,13117,-56610
201547,-360,-57511,-32253
201557,0,33299,0
201577,-162,-24426,87710
201581,0,23213,0
201589,124,-498,-3112
201599,0,21794,0
201611,0,79925,0
201623,0,-18312,0
201629,0,95290,0
201653,0,97280,0
201661,-446,43850,-99467
201667,-640,62122,43402
201673,-357,24167,-88022
201683,0,86600,0
201701,0,-15934,0
201709,28,-70684,-69352
201731,0,69260,0
201743,0,69363,0
201757,-1078,67244,-94576
201767,0,95767,0
201769,-31,-63707,-37254
201781,-392,92889,10194
201787,-514,68217,-28679
201791,0,-36842,0
201797,0,-68193,0
201809,0,97038,0
201821,0,-45660,0
201823,-292,70410,-21567
201827,0,100444,0
201829,236,-86261,-11996
201833,0,-37891,0
201847,226,-91157,28693
201881,0,11074,0
201889,124,-57342,10770
201893,0,-93880,0
201907,1050,62483,92270
201911,0,28179,0
201919,91,26329,38653
201923,0,31270,0
201937,385,21937,-50580
201947,0,-70940,0
201953,0,45025,0
201961,-1359,38983,-68601
201973,1797,-92984,-82441
201979,-993,-58869,-85209
201997,762,-19177,-84256
202001,0,99996,0
202021,-147,-43260,-4792
202031,0,64842,0
202049,0,10162,0
202061,0,-87759,0
202063,-345,-21350,64936
202067,0,-45335,0
202087,787,-95512,76728
202099,6,-39951,-52718
202109,0,23451,0
202121,0,73535,0
202127,0,64503,0
202129,615,37711,-98455
202183,-517,1168,-647
202187,0,87573,0
202201,500,-50832,-19348
202219,123,691,-45729
202231,395,41188,-67250
202243,-64,19241,23055
202277,0,-35458,0
202289,0,8183,0
202291,322,12909,85793
202309,404,-94717,-22472
202327,-79,-21768,-4867
202339,27,76627,-89164
202343,0,68096,0
202357,-196,-75036,-58243
202361,0,-49302,0
202381,264,-51906,-15394
202387,-1578,-90763,85425
202393,-432,76031,14518
202403,0,-24471,0
202409,0,76593,0
202441,906,22587,-6076
202471,1609,44792,43887
202481,0,16874,0
202493,0,13231,0
202519,60,82153,97269
202529,0,48654,0
202549,-35,81399,98738
202567,182,-90442,-10830
202577,0,47183,0
202591,-208,34706,5549
202613,0,-47690,0
202621,-120,2401,79020
202627,-791,-65372,4034
202637,0,40199,0
202639,318,34831,39484
202661,0,35024,0
202667,0,4286,0
202679,0,46191,0
202693,-197,18903,-53512
202717,208,71359,-60664
202729,-784,-98455,-91388
202733,0,-49588,0
202747,-417,-19652,62892
202751,0,-67702,0
202753,-335,71893,-52054
202757,0,20804,0
202777,-700,-71606,-41609
202799,0,-18464,0
202817,0,-34498,0
202823,0,35224,0
202841,0,-45150,0
202859,0,21172,0
202877,0,56251,0
202879,-70,-17110,34635
202889,0,-96961,0
202907,0,-69855,0
202921,-282,4885,-67622
202931,0,66551,0
202933,1019,17501,78149
202949,0,42854,0
202967,0,-46540,0
202973,0,14623,0
202981,-151,-76149,39300
202987,46,99002,-18807
202999,1072,80052,-94237
203011,-88,-91723,64437
203017,284,98183,82611
203023,-714,-36898,52255
203039,0,47248,0
203051,0,25065,0
203057,0,80943,0
203117,0,-36651,0
203141,0,38522,0
203173,-115,-12084,-91225
203183,0,70106,0
203207,0,20098,0
203209,-266,-63184,100602
203213,0,-90453,0
203221,401,-87994,-49983
203227,162,19325,-69255
203233,-70,8410,80696
203249,0,72003,0
203279,0,397,0
203293,349,-25560,-18929
203309,0,-97208,0
203311,-1037,-58430,68904
203317,866,52296,60683
203321,0,13815,0
203323,298,96933,66085
203339,0,36383,0
203341,633,52791,1112
203351,0,98371,0
203353,435,-94508,-12534
203363,0,-29847,0
203381,0,-48374,0
203383,335,49930,-72909
203387,0,91010,0
203393,0,3879,0
203417,0,-81771,0
203419,578,24684,37586
203429,0,-51751,0
203431,784,-39541,46322
203449,-612,28414,26881
203459,0,18698,0
203461,-502,38575,-41973
203531,0,-62950,0
203549,0,-58943,0
203563,-571,37141,53935
203569,87,-90706,8099
203579,0,27350,0
203591,0,-59218,0
203617,-1389,73726,30824
203627,0,-19724,0
203641,128,-66784,2338
203653,158,20388,40644
203657,0,96428,0
203659,-852,-9730,-19441
203663,0,-68523,0
203669,0,26949,0
203713,-966,-64851,19834
203761,-576,61057,65732
203767,-607,-70578,66105
203771,0,78421,0
203773,24,13575,-40471
203789,0,-34411,0
203807,0,57647,0
203809,1085,-30806,-5092
203821,-117,5116,-92226
203843,0,-13700,0
203857,457,-98299,-70953
203869,-389,-86545,42000
203873,0,62871,0
203897,0,77394,0
203909,0,-91177,0
203911,-332,-13838,70865
203921,0,-56827,0
203947,-836,75470,-101958
203953,-935,37829,-22543
203969,0,-25703,0
203971,186,-64479,-54100
203977,-631,68939,-30426
203989,-278,-41302,89171
203999,0,13713,0
204007,-754,-5457,100408
204013,-531,-41517,27060
204019,675,-68209,46075
204023,0,-99600,0
204047,0,66591,0
204059,0,64811,0
204067,-718,54832,22563
204101,0,-88171,0
204107,0,89735,0
204133,366,42431,-69450
204137,0,-21026,0
204143,0,-28094,0
204151,224,52507,9821
204161,0,60418,0
204163,-79,52804,-3849
204173,0,-96979,0
204233,0,44528,0
204251,0,-44761,0
204299,0,11839,0
204301,-51,38676,38459
204311,0,1594,0
204319,167,82089,51227
204329,0,-7327,0
204331,335,-680,-8159
204353,0,-96119,0
204359,0,-32306,0
204361,-583,15676,42550
204367,1161,86392,-39518
204371,0,64427,0
204377,0,-81549,0
204397,-82,-36670,30476
204427,264,65922,-75346
204431,0,-65683,0
204437,0,-88968,0
204439,-1006,5562,-96550
204443,0,31472,0
204461,0,97812,0
204481,-48,1612,28258
204487,-307,35829,46331
204509,0,-409,0
204511,99,-23859,14834
204517,546,-73934,-34195
204521,0,24426,0
204557,0,-30321,0
204563,0,-43178,0
204583,-1202,-11577,-36822
204587,0,5694,0
204599,0,-13738,0
204601,14,28835,47380
204613,898,-22111,20068
204623,0,-59954,0
204641,0,-69381,0
204667,-71,39758,51420
204679,221,32550,13669
204707,0,-94188,0
204719,0,-6753,0
204733,1417,61206,22382
204749,0,-29088,0
204751,534,70701,-56736
204781,-223,-87755,-51603
204791,0,96359,0
204793,-884,-23909,82445
204797,0,46949,0
204803,0,-55640,0
204821,0,70145,0
204857,0,-12530,0
204859,-292,-76135,-60189
204871,-53,57865,74732
204887,0,92838,0
204913,149,26723,24609
204917,0,-16946,0
204923,0,-18813,0
204931,-203,-91449,36042
204947,0,22793,0
204973,826,-72772,10011
204979,-118,53017,42826
204983,0,12597,0
205019,0,-80655,0
205031,0,37029,0
205033,-441,-25200,86629
205043,0,-82023,0
205063,185,86645,31893
205069,-79,-51006,-56506
205081,-409,-2619,-82973
205097,0,-36075,0
205103,0,71259,0
205111,32,57121,58808
205129,-21,-51415,-4187
205133,0,61774,0
205141,-678,9838,17646
205151,0,-85598,0
205157,0,-25475,0
205171,43,-2284,-98135
205187,0,57491,0
205201,1062,-84784,-45411
205211,0,91929,0
205213,-245,-19162,-18422
205223,0,-52050,0
205237,1713,78440,-97049
205253,0,-59878,0
205267,228,-93756,-24155
205297,341,41975,-76882
205307,0,-42877,0
205319,0,49269,0
205327,-859,89401,75206
205339,-425,-32086,-22974
205357,-168,99276,70969
205391,0,49887,0
205397,0,-65915,0
205399,192,41659,-66539
205417,-483,50659,-66210
205421,0,-74438,0
205423,-410,24348,-45189
205427,0,53842,0
205433,0,61924,0
205441,-974,-91382,75082
205453,-259,47536,-15425
205463,0,-39605,0
205477,717,35911,85299
205483,-729,-45990,-72286
205487,0,42029,0
205493,0,-25118,0
205507,-345,88723,80621
205519,-1447,-96413,35708
205529,0,60089,0
205537,692,60793,-68763
205549,-391,49279,-92858
205553,0,-21213,0
205559,0,-32783,0
205589,0,-88474,0
205603,-292,-89160,-2886
205607,0,-99280,0
205619,0,79247,0
205627,123,49216,-55413
205633,992,15180,84490
205651,687,43149,75695
205657,35,-33961,-7810
205661,0,-34141,0
205663,-112,12305,-97240
205703,0,-51751,0
205721,0,87864,0
205759,-176,-67012,58187
205763,0,-25006,0
205783,-1163,100196,50867
205817,0,74999,0
205823,0,-99142,0
205837,-412,-26605,-28074
205847,0,-71579,0
205879,-631,-14369,43811
205883,0,95540,0
205913,0,-5278,0
205937,0,-23674,0
205949,0,91372,0
205951,-198,98572,-3674
205957,-679,8640,-22849
205963,-280,87619,-47736
205967,0,-83104,0
205981,-466,60463,-27308
205991,0,-83444,0
205993,-352,-90638,97204
206009,0,-2539,0
206021,0,-79228,0
206027,0,-51493,0
206033,0,12138,0
206039,0,55947,0
206047,1746,-66707,-80906
206051,0,-8069,0
206069,0,-48801,0
206077,931,64784,100702
206081,0,-25208,0
206083,591,-42620,-58077
206123,0,-51994,0
206153,0,94984,0
206177,0,-19958,0
206179,-254,-27965,96457
206183,0,-57777,0
206191,723,38857,95063
206197,-201,66775,-36587
206203,885,47241,84935
206209,-635,-89631,-14408
206221,548,30091,15699
206233,277,81603,58953
206237,0,50367,0
206249,0,-52869,0
206251,719,6046,1119
206263,373,15271,-62702
206273,0,-64939,0
206279,0,20985,0
206281,-60,-83028,12243
206291,0,90687,0
206299,139,-99424,-73837
206303,0,-50937,0
206341,-627,-37735,-79830
206347,-1013,53578,101308
206351,0,-25960,0
206369,0,93092,0
206383,212,-68526,21860
206399,0,46046,0
206407,-195,-89825,-31269
206411,0,-56264,0
206413,139,17739,29762
206419,-784,-99102,-47135
206447,0,-77430,0
206461,-315,20701,-26841
206467,699,19915,-60854
206477,0,53566,0
206483,0,33106,0
206489,0,-53233,0
206501,0,67572,0
206519,0,37274,0
206527,-521,47433,55577
206543,0,69543,0
206551,-23,-41626,-52157
206593,-607,57971,-80245
206597,0,-87699,0
206603,0,-55623,0
206623,353,-10297,-21942
206627,0,-90346,0
206639,0,-61028,0
206641,582,2824,19424
206651,0,47855,0
206699,0,-61602,0
206749,-95,39539,-97997
206779,-970,48633,2733
206783,0,59292,0
206803,-160,-56320,49673
206807,0,-76464,0
206813,0,-20635,0
206819,0,84014,0
206821,-512,96969,-30370
206827,-187,7969,-28652
206879,0,59960,0
206887,-750,10786,-46515
206897,0,-18639,0
206909,0,55360,0
206911,391,63783,-16422
206917,135,12787,23474
206923,527,90465,71167
206933,0,-44767,0
206939,0,95493,0
206951,0,16839,0
206953,-653,-66303,64860
206993,0,-76131,0
207013,-1092,-19708,91454
207017,0,-77892,0
207029,0,-70282,0
207037,-496,43147,-33908
207041,0,2969,0
207061,-1012,-31058,-93591
207073,-16,97496,-71682
207079,130,29642,-102258
207113,0,-90484,0
207121,748,90846,-84472
207127,-450,-17746,69047
207139,-475,68257,-13631
207169,414,8719,-89727
207187,462,40369,-61719
207191,0,-98546,0
207197,0,74072,0
207199,-264,-21850,1652
